Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
PICKEREL LAKE,GIDLEY,7005,1,Deep Bay - NE,494816,945056,09-Jun-13,31.6
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,23-May-09,2.9
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,01-Jun-10,2.7
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,20-May-12,3.3
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,10-Jun-13,2.9
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,31-May-14,3.8
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,16-May-15,3.1
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,04-Jun-16,3.6
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,06-May-17,3.5
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,19-Jun-18,3.8
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,19-May-19,3.9
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,26-Jun-21,3.7
PICKEREL LAKE,GIDLEY,7005,3,NE Basin,494815,945105,09-Jul-22,3.5
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,23-May-09,3
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,01-Jun-10,2.8
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,20-May-12,3.3
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,10-Jun-13,2.9
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,31-May-14,3.6
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,16-May-15,3.2
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,04-Jun-16,3.5
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,06-May-17,3.5
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,19-Jun-18,3.8
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,19-May-19,3.3
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,26-Jun-21,3.7
PICKEREL LAKE,GIDLEY,7005,4,SW Basin,494723,945332,09-Jul-22,3.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-11,1.2
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,20-May-12,1.8
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,18-May-13,1.6
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,25-May-14,1.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,17-May-15,1.1
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-16,1.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,22-May-17,1.4
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,20-May-18,1.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,30-May-18,1.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,18-May-19,1.4
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,31-Oct-20,1.7
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,15-May-21,1.5
PICKERING LAKE,SEGUIN,4358,1,"Mid lake, deep spot",451218,793916,15-May-22,1.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,05-May-08,50.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,30-May-19,56.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,01-Jul-19,61.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,13-May-21,63.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,10-Jun-21,30
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,15-Jul-21,30.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,19-May-22,59
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,03-Jun-22,47
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,14-Jul-22,28.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,24-Aug-22,29.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,15-Sep-22,35.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,1,"S end, deep spot",442306,783025,23-Oct-22,49.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,18-Sep-08,31.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,29-Oct-08,29.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,18-May-09,31.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,24-May-10,39.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Jun-10,36.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Jul-10,36.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-11,29.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,04-Jul-11,30.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,02-Aug-11,26.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Sep-11,25.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Oct-11,26.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,21-May-12,34.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Jun-12,35.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,03-Jul-12,33.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,07-Aug-12,30.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,20-May-13,27.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,15-Jun-13,23.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,01-Jul-13,25.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Aug-13,25
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-14,32.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,14-Jun-14,31.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Jul-14,29.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,14-May-15,39.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,17-Jun-15,32.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,06-Jul-15,35.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-16,28.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-16,27.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-16,27.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,23-May-17,28.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,17-Jul-17,32.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,24-May-18,32.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,11-Jun-18,30.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,09-Jul-18,28.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-May-19,30
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,08-Jul-19,33.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,19-Jun-22,35.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,04-Jul-22,32.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,08-Aug-22,32
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,05-Sep-22,30.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,3,Middle-SandyPtBoyd I,442958,782959,11-Oct-22,29
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,19-May-08,30.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-Oct-08,26.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,20-May-09,31.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,16-May-10,38.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-10,42
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jul-10,35.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jun-11,31.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,04-Jul-11,30.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,27-Jul-11,28.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,12-Sep-11,26.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-May-12,35.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-12,33.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,10-Aug-12,29.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,27-May-13,28.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,06-Jun-13,28.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,04-Jul-13,24.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Aug-13,25.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,31-May-14,33.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,07-Jul-14,29.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-15,37.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,18-Jun-15,36.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,07-Jul-15,33.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,17-May-16,27.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,01-Jun-16,28.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,05-Jul-16,26.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-17,29.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,25-May-18,30.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-18,33.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-18,31.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-19,31.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,29-May-19,31.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jul-19,30.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Jun-21,36.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,03-Jul-21,36
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,24-May-22,35.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,28-Jun-22,33
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,25-Jul-22,32.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,02-Sep-22,31
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,26-Sep-22,27.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,12,N-400m N of Boyd Is.,443301,783006,23-Oct-22,24.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-May-08,30.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-May-08,29.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,18-Sep-08,29.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,29-Oct-08,29.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,18-May-09,32.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,24-May-10,40.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Jun-10,37.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Jul-10,37.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-Jun-11,29.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,04-Jul-11,29.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,02-Aug-11,27.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Sep-11,29.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,09-Oct-11,26.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,21-May-12,33.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,09-Jun-12,36.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,03-Jul-12,33.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,07-Aug-12,30.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,20-May-13,27.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,15-Jun-13,23.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,01-Jul-13,25
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,06-Aug-13,25.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-May-14,30.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,14-Jun-14,33.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,06-Jul-14,29.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,14-May-15,40.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,17-Jun-15,34.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,06-Jul-15,31.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-May-16,29
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-Jun-16,27.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-Jun-16,27.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,23-May-17,28.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,13-Jun-17,29.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,17-Jul-17,30.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,24-May-18,31.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,11-Jun-18,30.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,09-Jul-18,29
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-May-19,28.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,08-Jul-19,33.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,19-Jun-22,35.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,04-Jul-22,32.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,08-Aug-22,32
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,05-Sep-22,30.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,13,N end-Adjacent Con17,443116,782950,02-Oct-22,28.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,29-Oct-08,28
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,09-Jul-09,35.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,07-Jun-10,30.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,05-Jul-10,37.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,02-Jul-11,27.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,04-Jul-11,30.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,23-May-12,35.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,05-Jun-12,34.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,03-Jul-12,33.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,07-Aug-12,30.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,19-Jun-13,23.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,02-Jul-13,26.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,06-Aug-13,24.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,17-Jun-14,35.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,02-Jul-14,31.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,10-Jun-15,33.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,05-Jul-15,34.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,03-Jul-16,27.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,03-Jun-17,27
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,02-Jul-17,28.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,28-May-18,33.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,08-Jun-18,30.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,01-Jul-18,29.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,19-May-19,30.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,07-Jun-19,28.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,01-Jul-19,32.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,03-Oct-20,26.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,17-May-21,38.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,04-Jun-21,38
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,03-Jul-21,35.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,04-Jul-22,33.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,01-Aug-22,31.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,02-Sep-22,31.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,15,C340-DeadHorseSho,443114,783009,29-Sep-22,29.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,19-May-08,32.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,29-Oct-08,28.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,20-May-09,31.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,16-May-10,38.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,02-Jun-10,36.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,05-Jul-10,37.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,05-Jun-11,31.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,04-Jul-11,32.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,27-Jul-11,27.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,12-Sep-11,27.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,29-May-12,35.5
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,03-Jul-12,33.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,10-Aug-12,29.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,27-May-13,29.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,06-Jun-13,29.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,04-Jul-13,24.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,05-Aug-13,25.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,31-May-14,33.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,07-Jul-14,32.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,24-May-15,37.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,07-Jun-15,36.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,17-Jun-15,36.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,17-May-16,28.1
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,01-Jun-16,25.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,05-Jul-16,27.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,02-Jun-17,35
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,02-Jun-18,33.4
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,03-Jul-18,30.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,24-May-19,35.8
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,29-May-19,31.2
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,02-Jul-19,30.9
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,02-Jun-21,37.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,03-Jul-21,36.3
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,25-May-22,36.6
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,28-Jun-22,33.7
PIGEON LAKE,GALWAY-CAVENDISH,6919,16,N300yds off Bottom I,443345,783045,25-Jul-22,31.5
